date,oil_spot,oil_futures,oil_futures_rs,c0,c0_rs,c1,c1_rs,c2,c2_rs,c3,c3_rs,c4,c4_rs,c5,c5_rs,c6,c6_rs,c7,c7_rs,c8,c8_rs,c9,c9_rs
20081002,93.97,96.628,0,26.5335,0,28.5573,0,8.924,0,92866,0,7724.5,0,57264.5,0,19686,0,98232.5,0,115476.2,0,22594,0
20081003,93.89,95.429,0,26.917,0,28.147,0,8.8441,0,92683,0,7720.8,0,58363.5,0,19735,0,97855,0,116019.1,0,22333,0
20081006,87.82,89.942,0,25.1805,0,26.7407,0,8.5189,0,90729,0,7029.8,0,54428,0,18720,0,94895,0,117863.7,0,20768.4,0
20081007,90.06,91.143,0,25.4405,0,27.0693,0,8.5086,0,90682,0,7164.9,0,54063.5,0,18986,0,95260,0,117180,0,20722.4,0
20081008,88.95,91.047,0,23.8045,0,26.9375,0,8.459,0,89496,0,6739,0,50595,0,18711,0,95277.5,0,115127,0,20253.9,0
20081009,86.6,90.282,0,24.2055,0,26.5714,0,8.4847,0,87852,0,6993.2,0,49134,0,18798,0,94437.5,0,113579.7,0,20266.5,0
20081010,77.7,83.48,0,21.704,0,24.8505,0,8.239,0,83623,0,6346.5,0,44969.5,0,18514,0,91332.5,0,113690.9,0,18104.2,0
20081014,78.63,84.208,0,24.3085,0,25.2118,0,8.2821,0,86797,0,7019.2,0,52337,0,19520,0,93457.5,0,112172.2,0,18937.5,0
20081015,74.55,80.579,0,22.5895,0,24.3234,0,8.1104,0,84575,0,6731.2,0,49053.5,0,19067,0,90992.5,0,111976.5,0,17821,0
20081016,69.85,76.37,0,21.345,0,23.3244,0,8.0905,0,84256,0,6761.7,0,46159.5,0,19499,0,90825,0,112259.5,0,16345.7,0
20081017,71.85,77.805,0,22.156,0,23.7332,0,8.1516,0,84553,0,6886.2,0,48071,0,19852,0,92480,0,111964.5,0,16637.1,0
20081020,74.25,79.845,0,21.66,0,24.2081,0,8.104,0,84008,0,6981.8,0,48774.5,0,19936,0,92180,0,112934.7,0,17175,0
20081021,70.89,78.69,0,20.565,0,23.9149,0,8.227,0,82556,0,6815.3,0,48056.5,0,18993,0,92820,0,114405,0,16486,-265
20081022,65.96,73.444,0,19.2645,0,22.6449,0,8.1465,0,79916,0,6703,0,45830.5,0,18284,0,91930,0,115177.8,0,15363.6,0
20081023,66.74,73.779,0,18.427,0,22.6373,0,7.9384,0,79445,0,6528.1,0,45280.5,0,17899,0,90170,0,115809.6,0,15474.3,0
20081024,63.05,70.674,0,17.311,0,21.9008,0,7.8538,0,78655,0,6193.3,0,43067,0,17996,0,87630,0,115308.3,0,14510.3,0
20081027,63.22,69.232,0,18.378,0,21.5942,0,7.783,0,77659,0,6047.4,0,42739,0,19401,1450,88850,0,115218.9,0,14234.4,0
20081028,62.73,68.35,0,18.9945,0,21.547,0,7.841,0,77539,0,6351.2,0,46656,0,19308,0,88995,0,114350.2,0,14147.4,0
20081029,68.7,73.203,0,21.0475,0,22.3758,0,8.12,0,81343,0,6613.7,0,47875.5,0,19821,0,90975,0,114098.5,0,15042,0
20081030,65.96,73.186,0,19.5655,0,22.1763,0,7.942,0,82483,0,6778.8,0,49075,0,20255,0,91542.5,0,113601.4,0,14553.7,0
20081031,67.81,74.65,0,18.6625,0,22.7133,0,8.1704,0,83103,0,6649.3,0,50329,0,19918,0,92570,0,113190.5,0,14925.7,0
20081103,63.91,72.083,0,18.8215,0,21.9634,0,8.2292,0,84276,0,6769.1,0,50464.5,0,20238,0,93250,0,113762.6,0,13699.2,0
20081104,70.53,78.665,0,20,0,23.5044,0,8.522,0,86641,0,6939.3,0,52799,0,20500,0,93867.5,0,114990.4,0,15151,0
20081105,65.3,75.328,0,18.585,0,22.6949,0,8.5536,0,85996,0,6895.4,0,52016,0,20935,0,94140,0,115470.3,0,14318,0
20081106,60.77,71.399,0,17.684,0,21.6538,0,8.366,0,84176,0,6695,0,48544,0,20179,0,93275,0,115461.4,0,13435,0
20081107,61.04,71.383,0,17.475,0,21.9163,0,8.2063,0,84019,0,6712.8,0,49249,0,20157,0,93117.5,0,115127.7,0,13519.7,0
20081110,62.41,72.189,0,18.01,0,22.1858,0,8.442,0,83880,0,6684,0,50496.5,0,20478,0,92712.5,0,115483.9,0,13706.5,0
20081112,56.16,66.4,0,17.063,0,20.5055,0,7.7944,0,80938,0,6382.7,0,46581.5,0,20319,0,90630,0,116595.4,0,12507.9,0
20081113,58.24,68.031,0,16.803,0,20.8335,0,7.7805,0,81462,0,6489.3,0,46622,0,20185,0,90532.5,0,116430,0,12967.5,0
20081114,57.04,67.173,0,17.615,0,20.551,0,7.8284,0,81985,0,6634.1,0,47428.5,0,20704,0,90025,0,116860.9,0,12410.5,0
20081117,54.95,65.089,0,17.131,0,20.04,0,7.9449,0,81645,0,6527.7,0,45726.5,0,20692,0,88402.5,0,117440.5,0,11816.2,0
20081118,54.39,63.813,0,17.184,0,19.8184,0,7.92,0,80823,0,6427.1,0,45783.5,0,20041,0,87737.5,700,118387.4,0,11402.6,0
20081119,53.62,63.812,0,16.6915,0,19.8345,0,8.0169,0,80157,0,6444.2,0,43798,0,19992,0,85400,0,119221.9,0,11065.9,0
20081120,49.62,60.206,0,16.3365,0,19.028,0,7.727,0,78025,0,6130.3,0,42396,0,19783,0,86222.5,0,120604.6,0,10409.5,364
20081121,49.13,60.211,0,16.279,0,19.1549,0,7.765,0,77700,0,6174.6,0,41158.5,0,19769,0,85657.5,0,120443.6,0,10874.7,0
20081124,53.3,64.295996,0,17.168,0,20.0094,0,7.964,0,80868,0,6472.8,0,45418.5,0,19763,0,87547.5,0,119406.3,0,11683.6,0
20081125,49.77,62.096,0,17.0015,0,19.3356,0,7.7042,0,81330,0,6468.9,0,45704.5,0,19743,0,87255,0,121064.2,0,11233.3,0
20081126,54.44,64.978,0,17.324,0,19.9211,0,7.9991,0,81188,0,6506.4,0,45769,0,21107,1600,87957.5,0,122294,0,11909.2,0
20081128,54.43,65.378,0,16.9255,0,19.6269,0,7.808,0,80613,0,6546.6,0,46784,0,20987,0,87775,0,120851.2,-2000,12304.8,0
20081201,49.28,61.585,0,16.728,0,18.8534,0,7.8553,0,80731,0,6443.4,0,44063.5,0,20242,0,85875,0,121878.2,0,11172.5,0
20081202,46.96,59.349,0,16.395,0,18.5938,0,7.7522,0,79839,0,6388.3,0,45360.5,0,19906,0,85075,0,122723.8,0,10650.2,0
20081203,46.79,59.815,0,15.928,0,18.5365,0,7.7015,0,79319,0,6415.7,0,45757.5,0,19604,0,84182.5,0,123362.4,0,10418.4,0
20081204,43.67,57.621,0,15.054,0,17.9554,0,7.527,0,78331,0,6446.4,0,45832,0,19025,0,83242.5,0,124329.5,0,9735.5,0
20081205,40.81,54.948,0,14.14,0,17.2547,0,7.2628,0,78049,0,6433.6,0,43815.5,0,18960,0,81577.5,0,123176.1,0,9075.4,0
20081208,43.71,57.742,0,15.2485,0,17.8324,0,7.1889,0,79843,0,6664.9,0,47248,0,19137,0,82702.5,0,122742.5,0,9592.9,0
20081209,42.07,56.103,0,14.771,0,17.3794,0,7.241,0,79124,0,6580.2,0,47634,0,18728,0,82315,0,123258.9,0,9355.3,0
20081210,43.52,55.697,0,15.256,0,17.0621,0,7.354,0,79280,0,6549.8,0,48104,0,18253,0,83640,0,122782.8,0,9670.5,0
20081211,47.98,59.635,0,15.45,0,17.9372,0,7.288,0,80988,20,6658.5,-40,47636.5,0,18510,0,83857.5,0,123862.4,0,10694.2,0
20081212,46.28,59.065,0,14.671,0,17.7782,0,7.1468,0,80478,0,6568,0,46632.5,0,18715,0,82875,0,124377.8,0,10729.2,0
20081215,44.51,58.234,0,14.476,0,17.5785,0,7.212,0,80827,0,6611.1,0,46725,0,18241,0,83745,0,124707.5,0,10494.3,0
20081216,43.6,57.501,0,14.2015,0,17.2985,0,7.268,0,82318,0,6863,0,47194,0,18426,0,86532.5,0,126465.6,0,10405.3,0
20081217,40.06,56.824,0,14.1445,0,17.0827,0,7.2306,0,83333,0,6948.2,0,47194.5,0,19221,0,87137.5,0,127498.8,0,10136.5,0
20081218,36.22,54.949,0,13.46,0,16.4315,0,7.073,0,83382,0,6903.2,0,47527.5,0,19292,0,85672.5,0,127988.7,0,9665.3,0
20081222,30.81,52.804,0,13.8385,0,16.2976,0,6.833,0,82152,0,6795.3,0,46830.5,0,19951,0,86392.5,0,126967.1,0,9368.9,375
20081223,33.98,51.985,0,13.262,0,16.0555,0,7.1015,0,82381,0,6770.4,0,46625,0,19244,0,87132.5,0,127098.4,0,9061.3,0
20081229,40.02,53.208,0,13.5275,0,15.7355,0,7.3363,0,82544,0,6858.9,0,47154,0,18666,0,86360,0,127733.2,0,9208,0
20081230,39.03,53.624,0,13.5705,0,15.7484,0,7.2332,0,81557,0,6863.6,0,48282,0,19065,0,86002.5,0,127276.6,0,9305.8,0
20090102,46.34,59.762,0,14.849,0,17.2857,0,7.3501,0,82297,0,7052.9,0,49677,0,18700,0,87115,0,124448.4,0,11020,0
20090105,48.81,62.114,0,14.9225,0,18.0902,0,7.4705,0,83897,0,7104.7,0,49963,0,18103,0,87452.5,0,124147,0,11715.5,0
20090106,48.58,62.413,0,16.056,0,18.3293,0,7.4687,0,84688,0,7200.8,0,50337,0,18366,0,88512.5,0,124272.1,0,11902.3,0
20090107,42.63,59.086,0,15.4905,0,17.5035,0,7.3767,0,83617,0,7089.9,0,49626,0,18111,0,86052.5,0,124469,0,10886.4,0
20090108,41.7,58.48,0,15.1505,0,17.3647,0,7.1351,0,84439,0,7053.4,0,49048.5,0,17732,0,83672.5,0,125310.6,0,10842.2,0
20090109,40.83,58.671,0,15.849,0,17.0813,0,7.0617,0,84222,0,7002.2,0,48220,0,18070,0,83320,0,125517.3,0,11104.8,0
20090112,37.59,57.317,0,15.241,0,16.7221,0,7.0873,0,82381,0,6786,0,47461,0,17494,0,82880,0,126231.1,0,10848.8,0
20090113,37.78,58.328,0,15.7055,0,17.0925,0,6.8808,0,81450,0,6593.7,0,46582,0,17535,0,84182.5,0,126188,0,11477.7,0
20090114,37.28,58.376,0,15.2755,0,16.8655,0,6.7187,0,80419,0,6572.3,0,44711,0,16616,0,83425,0,126899.9,0,11637.2,0
20090115,35.4,58.37,0,14.9285,0,17.038,0,6.56,0,79920,0,6633.2,0,43557.5,0,16688,0,84207.5,0,127057.6,0,11771.5,0
20090116,36.51,57.63,0,15.622,0,16.9166,0,6.5547,0,79904,0,6643.6,0,43923,0,16990,0,87625,3325,126476.7,0,11695.9,0
20090120,43.48,54.419,0,15.3915,0,16.0456,0,6.384,0,78991,0,6462.5,0,42424.5,0,16082,0,85490,0,126239.2,0,11389.9,0
20090121,42.25,53.689,0,14.7375,0,16.0155,0,6.471,0,79225,0,6547,0,42605,0,15567,0,85252.5,0,124778.6,0,11706.2,0
20090122,42.27,53.92,0,14.368,0,15.8254,0,6.432,0,79693,0,6554.6,0,42464.5,0,15790,0,85400,0,124206.6,0,11236,253
20090123,45.47,56.229,0,15.019,0,16.5469,0,6.3187,0,80844,0,6517.8,0,41943.5,0,15130,0,85730,0,123973.9,0,11729.6,0
20090126,45.73,55.345,0,16.168,0,16.4175,0,6.3392,0,81596,0,6548.6,0,43173.5,0,14878,0,85665,0,123623.8,0,11844.9,0
20090127,41.58,53.864,0,15.317,0,15.975,0,6.3224,0,81472,0,6600.3,0,43451,0,14796,0,84570,0,124639.3,0,11419.2,0
20090128,42.16,55.027,0,15.3485,0,16.2406,0,6.3009,0,82219,0,6645.9,0,45116,0,14227,0,84472.5,0,123830,0,11948.5,0
20090129,41.44,55.368,0,14.945,0,16.2317,0,6.3886,0,81826,0,6518.6,0,44381.5,0,13851,0,84227.5,0,122945,0,12394.8,0
20090130,41.68,54.865,0,15.049,0,16.2768,0,6.2768,0,81290,0,6337.4,0,43498.5,0,14745,0,85037.5,0,122688.8,0,12701.4,0
20090202,40.08,53.008,0,14.725,0,15.5982,0,6.2705,0,80308,0,6283.5,0,42785.5,0,15810,0,86627.5,0,123651.2,0,11568.2,0
20090203,40.78,52.886,0,15.5615,0,15.4624,0,6.303,0,80885,0,6498.1,0,43674,0,16400,0,86242.5,0,122617,0,11690.5,0
20090204,40.32,53.54,0,15.6765,0,15.4755,0,6.3683,0,81100,0,6423.8,0,44835,0,17269,0,86052.5,0,122128.4,0,12140.7,0
20090205,41.17,54.928,0,15.3355,0,15.8254,0,6.3507,0,81370,0,6523.6,0,44934.5,0,16660,0,86427.5,0,122381.6,0,12694.8,0
20090206,40.17,55.475,0,16.596,0,15.8224,0,6.3846,0,81436,0,6727.6,0,46270,0,16700,0,86760,0,121869.9,0,12504.9,0
20090209,39.56,55.388,0,16.562,0,15.8472,0,6.4623,0,81977,0,6771.3,0,46717.5,0,16143,0,87720,0,121564.2,0,12485.9,0
20090210,37.55,53.915,0,16.2075,0,15.3851,0,6.3305,0,80253,0,6489.6,0,45620,0,15776,0,88202.5,0,123018.7,0,12472.3,0
20090211,39.56,53.731,0,15.814,0,15.3923,0,6.3005,0,80486,0,6563.6,0,45316,0,15430,0,87607.5,0,123639.5,0,12731.6,0
20090212,33.98,53.86,0,15.8095,0,15.3567,0,6.2376,0,79786,0,6439,0,44258.5,0,15243,0,87482.5,0,124123.8,0,12616.3,0
20090213,37.51,52.648,0,15.8575,0,15.0829,0,6.1716,0,80492,0,6569.6,0,44201.5,0,15464,0,87240,0,122791.1,0,12065.3,0
20090217,34.93,49.145,0,14.8415,0,14.0421,0,5.937,0,79067,0,6359,0,42443,0,15026,0,84430,0,124353.6,0,11142.5,0
20090218,34.62,46.893,0,14.881,0,13.4951,0,5.862,0,79426,0,6382.6,0,42140.5,0,14961,0,83017.5,0,123745.7,0,10719.7,0
20090219,39.48,49.282,0,15.2035,0,13.952,0,5.761,0,79664,0,6449.3,0,42194,0,15073,0,84500,0,122584.5,0,10917,0
20090220,39.94,48.89,0,14.67,0,13.8895,0,5.7222,0,79993,0,6451.4,0,40588,0,14697,0,83392.5,0,123315.5,0,11814.9,1021
20090223,37.59,48.643,0,14.8865,0,13.6871,0,5.763,0,79894,0,6416.1,0,39588.5,0,14362,0,84030,0,123098.2,0,11632.9,0
20090224,38.96,49.713,0,15.2705,0,13.9339,0,5.8434,0,80446,0,6492.8,0,39126,0,13965,0,85250,0,122896.9,0,11864.2,0
20090225,42.5,50.647,0,15.655,0,14.2092,0,5.7386,0,79878,0,6463.1,0,38622,0,15724,1070,84900,0,121730.9,0,12586.8,0
20090226,45.22,53.04,0,16.0375,0,14.8192,0,5.7754,0,80096,0,6506.6,0,39290.5,0,15976,0,85802.5,0,121686.2,0,13815.5,0
20090227,44.76,52.564,0,15.6575,0,14.6972,0,5.826,0,78802,0,6418.5,0,38569.5,0,15861,0,85790,0,120101.7,-1657,13675.3,0
20090302,40.15,48.874,0,15.436,0,13.6263,0,5.8017,0,77688,0,6303.3,0,37024,0,15750,0,84167.5,0,121342.5,0,12943.5,0
20090303,41.65,49.507,0,16.249,0,13.8494,0,5.8305,0,77653,0,6424.2,0,37110.5,0,16714.9,0,84327.5,0,121030,0,13209.9,0
20090304,45.38,51.607,0,17.095,0,14.2553,0,5.8463,0,78432,0,6510.5,0,38753.5,0,16334,0,84632.5,0,120301.9,0,13765.7,0
20090305,43.61,50.998,0,16.756,0,13.8621,0,5.6718,0,77528,0,6363.2,0,37187,0,16004,0,84000,0,121787.5,0,13164.7,0
20090306,45.52,52.024,0,17.131,0,14.3673,0,5.5515,0,77617,0,6389.9,0,36641.5,0,16168.1,0,82667.5,0,121926.9,0,13319.7,0
20090309,47.07,51.718,0,16.6855,0,14.2231,0,5.4937,0,77183,0,6325.8,0,36942.5,0,15848,0,83080,0,121656.6,0,13330.9,0
20090310,45.71,51.773,0,17.118,0,14.0991,0,5.4639,0,77659,0,6417.8,0,38658.5,0,16002,0,83005,0,120868.6,0,13006,0
20090311,42.33,49.791,0,16.583,0,13.6144,0,5.41,0,77655,0,6485.6,0,39106,0,16217,0,82585,0,121365.7,0,12545.9,0
20090312,47.03,52.649,0,16.5505,0,14.2905,0,5.578,0,78243,110,6489,-28,39486.5,0,16025,0,83732.5,0,121846.5,0,13387.9,0
20090313,46.25,52.326,0,16.89,0,14.1034,0,5.521,0,78487,0,6541.2,0,39644.5,0,15919,0,84685,0,121932.5,0,13504.5,0
20090316,47.35,53.009,0,17.6165,0,14.268,0,5.466,0,78935,0,6584.4,0,40348.5,0,16143,0,84385,0,121537.6,0,13654.4,0
20090317,49.16,55.23,0,17.4885,0,14.8326,0,5.417,0,78738,0,6577.7,0,39946.5,0,16042,0,84297.5,0,120995.8,0,14165.8,0
20090318,48.14,55.647,0,17.434,0,14.8793,0,5.3362,0,79984,0,6721.3,0,39997,0,16079,0,83652.5,0,124976.7,0,13694.2,0
20090319,51.61,58.987,0,18.2965,0,15.7382,0,5.688,0,80947,0,6834.9,0,40435.5,0,16820,0,83007.5,-2150,124594.1,0,14357,0
20090320,51.06,59.637,0,18.218,0,16.0048,0,5.775,0,80776,0,6837.4,0,40688,80,16575,0,82847.5,0,124604.6,0,14733.7,190
20090323,53,61.872,0,18.649,0,16.7563,0,5.8821,0,81519,0,6987.8,0,41907.5,0,16466,0,83455,0,124298.2,0,15056.3,0
20090324,53.48,61.72,0,18.414,0,17.0346,0,5.9865,0,81682,0,6960.1,0,42126.5,0,16735,0,83392.5,0,124134.2,0,15196.9,0
20090325,52.27,60.257,0,18.3005,0,16.5957,0,5.9606,0,81107,0,6905.1,0,42289,0,17659,0,82495,0,123231.7,0,15080.8,0
20090326,54.34,61.375,0,18.823,0,16.6666,0,5.697,0,81378,0,6978,0,42697.5,0,17645,0,81837.5,0,123587.6,0,15469.1,0
20090327,52.38,60.234,0,18.666,0,16.2264,0,5.4966,0,80910,0,6885.8,0,42167.5,0,17927,0,81612.5,0,123376.4,0,15026.9,0
20090330,48.41,57.267,0,18.0245,0,15.4709,0,5.4686,0,79211,0,6750.6,0,40149.5,0,16991,0,80162.5,0,123783.2,0,14023.3,0
20090331,49.66,57.701,0,18.721,0,15.6927,0,5.5313,0,79441,0,6922.5,0,40967,0,17108,0,81537.5,0,124019.9,0,14202,0
20090401,48.39,56.561,0,18.724,0,15.4778,0,5.4518,0,79427,0,6938.5,0,41362.5,0,17610,0,81407.5,0,124264.4,0,13722.4,0
20090402,52.64,60.564,0,19.133,0,16.3479,0,5.5163,0,80573,0,7121.7,0,43738.5,0,18062,0,82992.5,0,123395,0,14667.3,0
20090403,52.51,61.279,0,20.0805,0,16.4891,0,5.5458,0,81262,0,7132.7,0,43884.5,0,18691,0,84127.5,0,122091.8,0,14875.4,0
20090406,51.05,60.743,0,19.8245,0,16.32,0,5.505,0,80701,0,7081.5,0,43498,0,18520,0,84405,0,121856.1,0,14768.3,0
20090407,49.15,59.815,0,20.172,0,16.0914,0,5.392,0,80794,0,7085.1,0,43301,0,18400,0,83815,0,122181.4,0,14618.7,0
20090408,49.38,59.896,0,20.2435,0,16.0963,0,5.454,0,80868,0,7054.7,0,43575,0,18575,0,83737.5,0,122709.4,0,14424.9,0
20090409,52.24,61.734,0,20.974,0,16.4502,0,5.4564,0,81473,0,7142.8,0,44856,0,18541,0,84635,0,122344,0,14835.2,0
20090414,49.41,60.048,0,21.528,0,16.1937,0,5.567,0,82486,0,7232.9,0,45433.5,0,17890,0,83810,0,123526.8,0,14576.3,0
20090415,49.25,59.256,0,22.1345,0,16.1005,0,5.577,0,82856,0,7191.4,0,45417.5,0,17962,0,84722.5,0,123787.6,0,14470.3,0
20090416,49.98,59.685,0,21.933,0,16.24,0,5.5403,0,82704,0,7163.8,0,46102,0,17980,0,85147.5,0,123224.9,0,14724.7,0
20090417,50.53,59.648,0,21.897,0,16.1716,0,5.6609,0,82377,0,7166.1,0,46565,0,17420,0,84595,0,122351.3,0,14936.1,0
20090420,45.88,56.827,0,21.0675,0,15.4449,0,5.547,0,80838,0,6951.7,0,45173.5,0,17297,0,82765,0,123002.9,0,14216.1,117
20090421,46.51,56.442,0,20.74,0,15.4305,0,5.5264,0,80830,0,7060.4,0,45098,0,17126,0,83210,0,122474.8,0,14164.5,0
20090422,47.35,56.493,0,20.473,0,15.2873,0,5.546,0,80887,0,7073.1,0,45945,0,17456,0,83105,0,121989.2,0,13987.2,0
20090423,48.62,56.267,0,19.82,0,15.2227,0,5.441,0,81611,0,7104,0,45462,0,17661,0,83405,0,122028.2,0,14028.7,0
20090424,50.8,57.641,0,20.301,0,15.602,0,5.3482,0,82760,0,7199,0,46643.5,0,17313,0,82590,0,121548.2,0,14432.9,0
20090427,50.14,56.688,0,19.735,0,15.2757,0,5.2716,0,82036,0,7087.9,0,47046.5,0,16827,0,81860,0,122267.3,0,14073.2,0
20090428,49.92,56.135,0,19.171,0,15.183,0,5.2794,0,82016,0,7049.2,0,46219.5,0,16275,0,81960,0,121737.3,0,13951.4,0
20090429,50.97,57.061,0,19.9825,0,15.3851,0,5.2693,0,83327,0,7258.7,0,47135,0,15993,0,82887.5,0,121179.7,0,14410.3,0
20090430,51.12,57.279,0,20.4345,0,15.3594,0,5.229,0,83860,0,7270.4,0,47946,0,16088,0,82562.5,0,120911,0,14646.6,0
20090504,54.47,61.292,0,21.3985,0,16.2963,0,5.4921,0,84883,0,7356.3,0,48943.5,0,15500,0,81832.5,0,120910.7,0,15805.7,0
20090505,53.84,60.832,0,20.8995,0,16.2921,0,5.4689,0,85094,0,7394.9,0,48646,0,16930,1780,82137.5,0,120969,0,15746.1,0
20090506,56.34,62.234,0,21.772,0,16.6974,0,5.6844,0,85636,0,7466.8,0,48880,0,17812,0,81977.5,0,121078.1,0,16239.1,0
20090507,56.71,62.51,0,21.696,0,16.8031,0,5.8866,0,85265,0,7511.4,0,48268.5,0,17803,0,82135,0,120279.7,0,16678.1,0
20090508,58.63,63.542,0,21.5735,0,17.0954,0,6.0596,0,86824,0,7665,0,49145,0,18632,0,83155,0,120323.4,0,17022,0
20090511,58.5,63.436,0,21.052,0,16.9229,0,6.0167,0,86182,0,7595.7,0,48748.5,0,18578,0,83352.5,0,121226.9,0,16798.5,0
20090512,58.85,63.661,0,20.9925,0,17.0395,0,6.06,0,86126,0,7632.6,0,48604,0,18139,0,83315,0,121265.7,0,16706.6,0
20090513,58.02,63.118,0,20.5125,0,16.9047,0,5.953,0,85261,0,7527.6,0,47444,0,18331,0,82490,0,121690.3,0,16921.6,0
20090514,58.62,63.293,0,20.339,0,16.9045,0,5.9746,0,85448,0,7587.3,0,47405.5,0,17794,0,82807.5,0,121695.4,0,17192.4,0
20090515,56.34,61.102,0,20.292,0,16.2795,0,5.83,0,84813,0,7475.9,0,47442,0,17943,0,82377.5,0,121523.4,0,16841.7,0
20090518,59.03,62.898,0,20.762,0,16.7695,0,5.8925,0,85920,0,7619.2,0,48293,0,18080,0,82575,0,120910.8,0,17559.7,0
20090519,59.65,63.572,0,20.821,0,16.8753,0,5.7496,0,86729,0,7759.8,0,49472.5,0,17790,0,81787.5,0,120630,0,18076.5,0
20090520,62.02,64.667,0,21.1645,0,17.2487,0,5.7885,0,87903,0,7780.1,0,50283,0,17835,0,82232.5,0,120922.3,0,17809.5,-370
20090521,60.55,64.269,0,20.672,0,17.2551,0,5.5459,0,87692,0,7732.1,0,49059.5,0,17322,0,82465,0,120042.3,0,17704.6,0
20090522,61.71,64.839,0,21.014,0,17.3967,0,5.4558,0,89059,0,7834.4,0,49219,0,17449,0,82547.5,0,119207,0,18104.6,0
20090526,62.45,65.225,0,21.41,0,17.4563,0,5.473,0,89388,0,7823.4,0,49808.5,0,17469,0,82870,0,118801.2,0,18157.2,0
20090527,63.45,66.142,0,21.319,0,17.7057,0,5.4739,0,89710,0,7820.5,0,50012,0,18411,0,83180,950,117623.8,0,18527.1,0
20090528,65.08,67.931,0,21.498,0,18.0851,0,5.7052,0,89751,0,7846,0,49394.5,0,19359,0,82010,0,117495,0,18686.9,0
20090529,66.31,69.065,0,21.9785,0,18.4908,0,5.596,0,91377,0,7981,0,49296,0,19407,0,81860,0,116912.5,-1562,18902.1,0
20090601,68.58,71.303,0,23.134,0,19.3182,0,5.939,0,91891,0,8098.7,0,51314,0,19810,0,81642.5,0,115566.1,0,19241,0
20090602,68.55,72.033,0,23.092,0,19.4916,0,5.8534,0,92482,0,8202.2,0,51473.5,0,20700,0,80802.5,0,115612.2,0,19261.6,0
20090603,66.12,70.57,0,22.3845,0,19.0883,0,5.611,0,90386,0,7964.5,0,50701,0,20130,0,80725,0,116150.1,0,19017.9,0
20090604,68.81,72.621,0,23.093,0,19.4855,0,5.7297,0,91047,0,8012.5,0,50723.5,0,21085,0,80962.5,0,115121.7,0,19611.2,0
20090605,68.44,72.728,0,23.0805,0,19.4413,0,5.864,0,89520,0,7950.2,0,50839,0,21230,0,81285,0,113555.1,0,19541.4,0
20090608,68.09,72.568,0,22.7575,0,19.4528,0,5.7843,0,89388,0,7868.1,0,50125.5,0,20413,0,80657.5,0,113290.6,0,19386.3,0
20090609,70.01,73.854,0,23.763,0,19.7941,0,5.8013,0,90897,0,8017.2,0,50008.5,0,19794,0,81645,0,113657.9,0,19655.1,0
20090610,71.33,74.785,0,23.847,0,20.0196,0,5.727,0,90199,0,8013.9,0,50469,0,19677,0,80940,0,113376.9,0,20103.5,0
20090611,72.68,75.994,0,24.512,0,20.2578,0,5.924,0,91102,50,8157.6,-51,51024.5,0,19689,0,81425,0,113905,0,20600.6,0
20090612,72.04,75.488,0,23.952,0,20.1552,0,5.858,0,89407,0,8069.2,0,50709.5,0,20578,0,81612.5,0,114348.1,0,20417.3,0
20090615,70.62,74.29,0,23.094,0,19.8942,0,6.0338,0,88246,0,7874.8,0,49128.5,0,20355,0,81050,0,114773.5,0,20500.4,0
20090616,70.47,73.796,0,22.772,0,19.8998,0,5.9617,0,88263,0,7915.3,0,49006.5,0,21320,0,80480,0,115028.4,0,20735.4,0
20090617,71.03,74.39,0,22.743,0,20.2003,0,6.027,0,88411,0,7894.1,0,48142,0,21141,0,81272.5,0,115309.6,0,20312.9,0
20090618,71.37,74.511,0,22.89,0,20.0935,0,5.9511,0,88297,0,7956,0,48377,0,21224,0,81640,0,114109.7,0,20297.1,0
20090619,69.55,73.063,0,22.712,0,19.6692,0,5.812,0,88242,0,8009.9,0,48554.5,40,21458,0,82137.5,0,114312.2,0,19385.3,0
20090622,66.93,70.629,0,21.6305,0,19.132,0,5.6749,0,86881,0,7839.3,0,47220.5,0,20995,0,82817.5,0,115126.3,0,18584.1,0
20090623,68.79,71.703,0,22.16,0,19.4961,0,5.598,0,86873,0,7898.1,0,47019.5,0,22399,2280,83232.5,0,115422.1,0,18881.8,-29
20090624,68.67,71.416,0,22.788,0,19.2728,0,5.5541,0,86888,0,7918.9,0,48260.5,0,22089,0,82600,0,115186,0,18519.1,0
20090625,70.23,72.807,0,23.176,0,19.6336,0,5.6222,0,86390,0,7966.3,0,48067,0,22072,0,82600,0,116106.5,0,18980.1,0
20090626,69.16,72.031,0,23.2005,0,19.3799,0,5.7317,0,86849,0,8030.7,0,47881.5,0,22708,0,82452.5,0,116403.2,0,18741.7,0
20090629,71.49,73.895,0,23.276,0,19.8004,0,5.648,0,86530,0,8033.2,0,48743.5,0,21871,0,85117.5,0,116463.9,0,19319.8,0
20090630,69.89,72.844,0,22.858,0,19.4973,0,5.5342,0,86170,0,8032.4,0,48254,0,21207,0,85277.5,0,116264.1,0,19069.7,0
20090701,69.31,72.45,0,23.372,0,19.2979,0,5.5335,0,87060,0,8048.4,0,48869.5,0,21019,0,85747.5,0,116215.6,0,18678.5,0
20090702,66.73,70.401,0,23.186,0,18.7165,0,5.4003,0,86209,0,7915.2,0,47417.5,0,20890,0,84967.5,0,116786.2,0,17928,0
